VCCS Course Number,VCCS Course Title,VCCS Credits,VT Course Number,VT Course Title,VT Credits,Comments

HRI 145	GARDE MANGER	3	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 147	WORLD CUISINES	3	HTM 1XXX	HTM ELECTIVE	3	
HRI 150	INTRODUCTION TO HOSPITALITY OWNERSHIP	3	HTM 1XXX	HTM ELECTIVE	3	
HRI 154	PRINCIPLES OF HOSPITALITY MANAGEMENT	3	HTM 1414	INTRO TO HOSPITALITY AND TOURISM MANAGEMENT	3	
HRI 158	SANITATION & SAFETY	3	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 159	INTRODUCTION TO HOSPITALITY INDUSTRY COMPUTER SYSTEMS	3-4	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3-4	
HRI 180	CONVENTION MANAGEMENT AND SERVICE	3	HTM 1XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 205	FUNDAMENTALS OF WINE	2-3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	2-3	
HRI 206	INTERNATIONAL CUISINE	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 207	AMERICAN REGIONAL CUISINE	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 215	FOOD PURCHASING	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 218	FRUIT, VEGETABLE, AND STARCH PREPARATION	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 219	STOCK, SOUP, AND SAUCE PREPARATION	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 220	MEAT, SEAFOOD, AND POULTRY PREPARATION	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 224	RECIPE AND MENU MANAGEMENT	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 225	MENU PLANNING AND DINING ROOM SERVICE	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 226	LEADERSHIP AND KITCHEN MANAGEMENT	2-3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	2-3	
HRI 228	FOOD PRODUCTION OPERATIONS	3	HTM 2XXX	HTM ELECTIVE	3	
HRI 229	PRINCIPLES OF MEETING PLANNING	3	HTM 2474	INTRO TO MEETINGS & CONVENTION MGMT	3	
HRI 230	EXHIBITION MANAGEMENT	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 231	PRINCIPLES OF EVENT PLANNING AND MANAGEMENT	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 235	MARKETING OF HOSPITALITY SERVICES	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 237	CURRENT ISSUES & ENVIRONMENTAL RESPONSIBILITIES IN THE HOSPITALITY INDUSTRY	1-2	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	1-2	
HRI 241	SUPERVISION IN THE HOSPITALITY INDUSTRY	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 242	TRAINING AND DEVELOPMENT FOR THE HOSPITALITY INDUSTRY	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 245	LABOR COST CONTROL	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 251	FOOD & BEVERAGE COST CONTROL I	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 255	HUMAN RES MGMT, AND TRNG FOR HOSPI AND TOURISM	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 256	PRINCIPLES & APPLICATIONS OF CATERING	2-3	HTM 2514 OR 2XXX	CATERING MANAGEMENT	2-3	HTM 2514, IF 3 CREDIT HOUR COURSE COMPLETED AT VCCS.
HRI 257	CATERING MANAGEMENT	3	HTM 2514	CATERING MANAGEMENT	3	
HRI 259	BEVERAGE MANAGEMENT	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 265	HOTEL FRONT OFFICE OPERATIONS	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 270	STRATEGIC LODGING MANAGEMENT	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 275	HOSPITALITY LAW	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 280	PRINCIPLES OF ADVANCED BAKING AND PASTRY	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 281	ARTISAN BREADS	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 282	EUROPEAN TORTES AND CAKES	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 283	CUSTARDS AND CREMES	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 284	SPECIALTY SPA AND PLATED DESSERTS	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 285	CHOCOLATE AND SUGAR ARTS	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 286	WEDDING AND SPECIALTY CAKES	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRI 287	CONTEMPORARY CULINARY ARTISTRY AND INNOVATION	2-3	HTM 2XXX	HTM ELECTIVE	2-3	
HRI 288	HEALTH-CONSCIOUS BAKING	3	HTM 2XXX	HOSPITALITY AND TOURISM MANAGEMENT ELECTIVE	3	
HRT 100	INTRODUCTION TO HORTICULTURE	3	HORT 2224 + HORT 2XXX	HORTICULTURE SCIENCE AND INDUSTRY + ELECTIVE	2+1	
HRT 100 + 226	INTRODUCTION TO HORTICULTURE + GREENHOUSE MANAGEMENT	3+3	HORT 2234 + HORT 2XXX	ENVIRONMENTAL FACTORS IN HORTICULTURE + ELECTIVE	3+3	STUDENTS MUST TAKE BOTH COURSES TO RECEIVE CREDIT.
HRT 110	PRINCIPLES OF HORTICULTURE	3	HORT 2224 + HORT 2XXX	HORTICULTURE SCIENCE AND INDUSTRY + ELECTIVE	2+1	
HRT 110 + 226	PRINCIPLES OF HORTICULTURE + GREENHOUSE MANAGEMENT	3+3	HORT 2234 + HORT 2XXX	ENVIRONMENTAL FACTORS IN HORTICULTURE + ELECTIVE	3+3	STUDENTS MUST TAKE BOTH COURSES TO RECEIVE CREDIT.
HRT 115	PLANT PROPAGATION	3	HORT 2244	PLANT PROPAGATION	3	
HRT 120	HISTORY OF GARDEN DESIGN	3	HORT 1XXX	HORTICULTURE ELECTIVE	3	
HRT 127	HORTICULTURAL BOTANY	3	HORT 1XXX	HORTICULTURE ELECTIVE	3	
HRT 134	FOUR SEASON FOOD PRODUCTION	3	HORT 1XXX	HORTICULTURE ELECTIVE	3	
HRT 137	ENVIRONMENTAL FACTORS IN PLANT GROWTH	3	HORT 2234	ENVIRONMENTAL FACTORS IN HORTICULTURE	3	
HRT 201	LANDSCAPE PLANTS I	3-4	HORT 2XXX	HORTICULTURE ELECTIVE	3-4	
HRT 201 + 202	LANDSCAPE PLANTS I + LANDSCAPE PLANTS II	3-4 + 3-4	HORT 3325 AND 3326	WOODY LANDSCAPE PLANTS + WOODY LANDSCAPE PLANTS	3+3	
HRT 202	LANDSCAPE PLANTS II	3-4	HORT 2XXX	HORTICULTURE ELECTIVE	3-4	
HRT 205	SOILS	3	ENSC 3134	SOILS IN THE LANDSCAPE	3	
HRT 207	PLANT PEST MANAGEMENT	3	ENT 4254	INSECT PEST MANAGEMENT	3	
HRT 226	GREENHOUSE MANAGEMENT	3	HORT 2XXX	HORTICULTURE ELECTIVE	3	
HRT 227	PROFESSIONAL LANDSCAPE MANAGEMENT	3	HORT 2XXX	HORTICULTURE ELECTIVE	3	
HRT 245	WOODY PLANTS	2-3	HORT 2XXX OR HORT 3325	WOODY LANDSCAPE PLANTS OR ELECTIVES	2-3	HRT 245 MUST BE A 3 CREDIT CLASS FOR HORT 3325.
HRT 246	HERBACEOUS PLANTS	2-3	HORT 2XXX	HORTICULTURE ELECTIVE	2-3	
HRT 246 + 249	HERBACEOUS PLANTS + PERENNIAL PLANTS	2-3 + 2-3	HORT 3324 + 2XXX	HERB LANDSCAPE PLANTS + ELECTIVE	3+1-3	
HRT 247	INDOOR PLANTS	2-3	HORT 2144 OR 1XXX	INDOOR PLANTS	2-3	
HRT 249	PERENNIAL PLANTS	2-3	HORT 2XXX	HORTICULTURE ELECTIVE	2-3	
HRT 260	INTRODUCTION TO FLORAL DESIGN	3	HORT 2164	FLORAL DESIGN	3	
HRT 266	ADVANCED FLORAL DESIGN	3	HORT 2164	FLORAL DESIGN	3	
HRT 275	LANDSCAPE CONSTRUCTION AND MAINTENANCE	3	HORT 2XXX	HORTICULTURE ELECTIVE	3	
HUM 111	GREAT BOOKS I	3	HUM 1XXX2	HUM ELECTIVE	3	APPLIES TO PATHWAY 2, GENERAL EDUCATION
HUM 112	GREAT BOOKS II	3	HUM 1XXX2	HUM ELECTIVE	3	APPLIES TO PATHWAY 2, GENERAL EDUCATION
HUM 153	INTRODUCTION TO APPALACHIAN STUDIES	3	HUM 1704	INTRODUCTION TO APPALACHIAN STUDIES	3	
HUM 165	CONTROVERSIAL ISSUES IN CONTEMPORY AMERICAN CULTURE	3	HUM 2504	INTRODUCTION TO AMERICAN STUDIES	3	
HUM 201	EARLY HUMANITIES	3	HUM 2XXX2	HUMANITIES ELECTIVE	3	APPLIES TO PATHWAY 2, GENERAL EDUCATION
HUM 202	MODERN HUMANITIES	3	HUM 1324	INTRODUCTORY HUMANITIES: THE MODERN WORLD	3	
HUM 210	INTRODUCTION TO WOMEN AND GENDER STUDIES	3	WGS 2224	WOMEN AND CREATIVITY	3	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
HUM 211	SURVEY OF AMERICAN CULTURE I	3	HUM 2504	INTRODUCTION TO AMERICAN STUDIES	3	
HUM 215	NATIVE AMERICAN CULTURE	3	AINS 1104	INTRODUCTION TO AMERICAN INDIAN STUDIES	3	
HUM 216	INTRODUCTION TO NON-WESTERN CULTURES	3	HUM 2XXP	HUMANITIES ELECTIVE	3	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
HUM 218	SURVEY OF HORROR	3	HUM 2XXX	HUMANITIES ELECTIVE	3	
HUM 220	INTRODUCTION TO AFRICAN AMERICAN STUDIES	3	AFST 1714	INTRODUCTION TO AFRICAN AMERICAN STUDIES	3	
HUM 235	FILIPINO-AMERICAN CULTURE	3	HUM 2XXX	HUMANITIES ELECTIVE	3	
HUM 241	INTERDISCIPLINARY PRINCIPLES OF THE HUMANITIES I	3	HUM 2XXX	HUM ELECTIVE	3	
HUM 242	INTERDISCIPLINARY PRINCIPLES OF THE HUMANITIES II	3	HUM 2XXX	HUM ELECTIVE	3	
HUM 246	CREATIVE THINKING	3	HUM 2204	THE CREATIVE PROCESS	3	
HUM 247	CHRONICLES OF THE SEA	3-5	HUM 2XXX	HUMANITIES ELECTIVE	3-5	
HUM 256	COMPARATIVE MYTHOLOGY	3	CLA 2444	ANCIENT GREEK AND ROMAN MYTHOLOGY	3	
HUM 259	THE GREEK AND ROMAN TRADITION	3	CLA 2444	ANCIENT GREEK AND ROMAN MYTHOLOGY	3	
HUM 260	CONTEMPORARY HUMANITIES	3	HUM 2XXX	HUMANITIES ELECTIVE	3	
HVE	ALL HEAVY EQUIPMENT TECHNOLOGY COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
IDS 100	THEORY AND TECHNIQUES OF INTERIOR DESIGN	3	ITDS 1XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 105	ARCHITECTURAL DRAFTING FOR INTERIOR DESIGN	3	ITDS 1XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 106	THREE DIMENSIONAL DRAWING AND RENDERING	3	ITDS 1XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 109	STYLES OF FURNITURE AND INTERIORS	3	ITDS 1XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 116	PERIOD RESIDENTIAL DESIGN	4	ITDS 1XXX	INTERIOR DESIGN ELECTIVE	4	
IDS 120	ESTIMATION FOR INTERIOR COVERINGS	3	ITDS 1XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 122	STAGING FOR INTERIOR DESIGNERS	3	ITDS 1XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 130	INTRODUCTION TO KITCHEN AND BATH DESIGN SYSTEMS	3	ITDS 1XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 205	MATERIALS AND SOURCES	3	ITDS 2XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 215	THEORY AND RESEARCH IN COMMERCIAL DESIGN	3	ITDS 2XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 217	ADVANCED RENDERING & PRESENTATION	3	ITDS 2XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 220	UNIVERSAL DESIGN FOR INTERNAL DESIGNERS	3	ITDS 2XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 221	DESIGNING COMMERCIAL INTERIORS I	4	ITDS 2XXX	INTERIOR DESIGN ELECTIVE	4	
IDS 222	DESIGNING COMMERCIAL INTERIORS II	4	ITDS 2XXX	INTERIOR DESIGN ELECTIVE	4	
IDS 225	BUSINESS PROCEDURES	3	ITDS 2XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 235	ANTIQUES	3	ITDS 2XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 245	COMPUTER AIDED DRAFTING FOR INTERIOR DESIGNERS	3	ITDS 2XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 246	ADVANCED CADD FOR INTERIOR DESIGNERS	3	ITDS 2XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 247	KITCHEN AND BATH DESIGN SOFTWARE	2-3	ITDS 2XXX	INTERIOR DESIGN ELECTIVE	2-3	
IDS 250	GREEN DESIGN FOR INTERIOR DESIGNERS	3	ITDS 2XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 255	GREEN DESIGN FOR COMMERCIAL INTERIORS	3	ITDS 2XXX	INTERIOR DESIGN ELECTIVE	3	
IDS 285	PORTFOLIO AND RESUME PREPARATION FOR INTERIOR DESIGNERS	3	ITDS 2XXX	INTERIOR DESIGN ELECTIVE	3	
IDT	ALL INDUSTRIAL DISTRIBUTION TECH COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
INS	ALL INSTRUMENTATION COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
ISR	ALL INSURANCE COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
ITA 101	BEGINNING ITALIAN I	4	ITAL 1105 + 1XXP	ELEMENTARY ITALIAN + ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
ITA 102	BEGINNING ITALIAN II	4	ITAL 1106 + 1XXP	ELEMENTARY ITALIAN + ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
ITA 201	INTERMEDIATE ITALIAN I	3	ITAL 2105	INTERMEDIATE ITALIAN	3	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
ITA 202	INTERMEDIATE ITALIAN II	3	ITAL 2106	INTERMEDIATE ITALIAN	3	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
ITD 110	WEB PAGE DESIGN I	3-4	CS 1604 + CS 1XXX	INTRO INTERNET + COMPUTER SCIENCE ELECTIVE	1+2-3	
ITD 256	ADVANCED DATABASE MANAGEMENT	3-4	BIT 3524 OR BIT 3524 + BIT 2XXX	DATABASE TECHNOLOGY FOR BUSINESS + ELECTIVE	3-4	
ITE 100	INTRODUCTION TO INFORMATION SYSTEMS	3-4	BUS 1XXX	BUSINESS ELECTIVE	3-4	
ITE 115	INTRODUCTION TO COMPUTER APPLICATIONS AND CONCEPTS	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITE 116	SURVEY OF COMPUTER SOFTWARE APPLICATIONS	1-2	BIT 1XXX	BUSINESS INFORMATION TECH ELECTIVE	1-2	
ITE 119	INFORMATION LITERACY	3	VT XXXX	NO VIRGINIA TECH CREDIT	0	
ITE 120	PRINCIPLES OF INFORMATION SYSTEMS	3-4	BUS 1XXX	BUSINESS ELECTIVE	3-4	
ITE 130	INTRODUCTION TO INTERNET SERVICES	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITE 140	SPREADSHEETING FOR BUSINESS	3	ACIS 1504	INTRODUCTION TO BUSINESS ANALYTICS AND BUSINESS INTELLIGENCE	3	
ITE 152	INTRODUCTION TO DIGITAL AND INFORMATION LITERACY AND COMPUTER APPLICATIONS	3	VT 1XXP	VIRGINIA TECH ELECTIVE	3	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 5F.
ITN 171	UNIX 1	3-4	ECE 1XXX	ELECTRICAL AND COMPUTER ELECTIVE	3-4	
ITN 260	NETWORK SECURITY BASICS	3-4	BIT 2XXX	BUSINESS INFORMATION TECH ELECTIVE	3-4	
ITN 261	NETWORK ATTACKS, COMPUTER CRIME, AND HACKING	3-4	BIT 3XXX	BUSINESS INFORMATION TECH ELECTIVE	3-4	
ITN 262	NETWORK COMMUNICATION, SECURITY, AND AUTHENTICATION	3-4	BIT 3554 OR BIT 3554 + BIT 2XXX	NETWORKS AND TELECOMMUNICATION IN BUS + ELECTIVE	3-4	
ITP 100	SOFTWARE DESIGN	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 110	VISUAL BASIC PROGRAMMING I	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 112	VISUAL BASIC.NET I	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 120	JAVA PROGRAMMING I	3-4	CS 1054 or CS 1054 + CS 1XXX	INTRO PROGRAM IN JAVA OR INTRO PROGRAM IN JAVA + COMPUTER SCIENCE ELECTIVE	3-4	
ITP 132	C++ PROGRAMMING I	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 134	VISUAL C++ PROGRAMMING I	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 136	C# PROGRAMMING I	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 137	PROGRAMMING IOS DEVICES	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 140	CLIENT SIDE SCRIPTING	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 150	PYTHON PROGRAMMING	3-4	CS 1064 OR CS 1064 + CS 1XXX	INTRO TO PROGRAMMING IN PYTHON + ELECTIVE	3-4	
ITP 160	INTRODUCTION TO GAME DESIGN & DEVELOPMENT	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 165	GAMING & SIMULATION	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 175	CONCEPTS OF PROGRAMMING LANGUAGES	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 212	VISUAL BASIC.NET II	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 214	WINDOWS MOBILE DEVELOPMENT	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 225	WEB SCRIPTING LANGUAGES	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 226	MOBILE JAVA ANDROID DEVELOPMENT	3-4	CS 2XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 227	ADVANCED ANDROID APPLICATION DEVELOPMENT	4	CS 2XXX	COMPUTER SCIENCE ELECTIVE	4	
ITP 232	C++ PROGRAMMING II	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 236	C# PROGRAMMING II	3-4	CS 2XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 240	SERVER SIDE PROGRAMMING	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 244	ASP.NET SERVER SIDE PROGRAMMING	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 246	JAVA SERVER SIDE PROGRAMMING	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 251	SYSTEMS ANALYSIS & DESIGN	3-4	BIT 3514 OR BIT 3514 + BIT 2XXX	SYSTEMS DEVELOPMENT + ELECTIVE	3-4	
ITP 258	SYSTEMS DEVELOPMENT PROJECT	3-4	CS 1XXX	COMPUTER SCIENCE ELECTIVE	3-4	
ITP 270	PROGRAMMING FOR CYBERSECURITY	3-4	CS 2XXX	COMPUTER SCIENCE ELECTIVE	3-4	
JPN 101	BEGINNING JAPANESE I	4	JPN 1105 + 1XXP	ELEMENTARY JAPANESE + JPN ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
JPN 102	BEGINNING JAPANESE II	4	JPN 1106 + 1XXP	ELEMENTARY JAPANESE + JPN ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
JPN 201	INTERMEDIATE JAPANESE I	4	JPN 2105 + 2XXP	INTERMEDIATE JAPANESE + JPN ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
JPN 202	INTERMEDIATE JAPANESE II	4	JPN 2106 + 2XXP	INTERMEDIATE JAPANESE + JPN ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
KOR 101	BEGINNING KOREAN I	4	KOR 1105 + 1XXP	ELEMENTARY KOREAN + KOREAN ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
KOR 102	BEGINNING KOREAN II	4	KOR 1106 + 1XXP	ELEMENTARY KOREAN + KOREAN ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
LAT 101	BEGINNING LATIN I	4	LAT 1105 + 1XXP	ELEMENTARY LATIN + ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
LAT 102	BEGINNING LATIN II	4	LAT 1106 + 1XXP	ELEMENTARY LATIN + ELECTIVE	3+1	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
LAT 201	INTERMEDIATE LATIN I	3	LAT 2XXP	LATIN ELECTIVE	3	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
LAT 202	INTERMEDIATE LATIN II	3	LAT 2XXP	LATIN ELECTIVE	3	WITH PASSPORT OR UCGS, APPLIES TO GENERAL EDUCATION, PATHWAY 2.
LBR	ALL LIBRARY TECHNOLOGY COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
MAC	ALL MACHINE TECHNOLOGY COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
MAR 101	GENERAL OCEANOGRAPHY I	4	GEOS 1XXX	GEOSCIENCES ELECTIVE	4	
MAR 102	GENERAL OCEANOGRAPHY II	4	GEOS 1XXX	GEOSCIENCES ELECTIVE	4	
MAR 201	MARINE ECOLOGY I	4	BIOL 2XXX	BIOLOGY ELECTIVE	4	
MAR 202	MARINE ECOLOGY II	4	BIOL 2XXX	BIOLOGY ELECTIVE	4	
MAT	ALL MATH PILOT PROJECT COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
MDA	ALL MEDICAL ASSISTING COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
MDL 130	BASIC CLINICAL MICROBIOLOGY	3	BIOL 2XXX	BIOLOGY ELECTIVE	3	
MDL 210	IMMUNOLOGY & SEROLOGY	2-3	BIOL 2XXX	BIOLOGY ELECTIVE	2-3	
MDL 215	IMMUNOLOGY	2	BIOL 2XXX	BIOLOGY ELECTIVE	2	
MDL 235	MYCOLOGY	2	BIOL 2XXX	BIOLOGY ELECTIVE	2	
MDL 236	PARASITOLOGY AND VIROLOGY	2	BIOL 2XXX	BIOLOGY ELECTIVE	2	
MDL 237	CLINICAL BACTERIOLOGY	4	BIOL 2XXX	BIOLOGY ELECTIVE	4	
MDL 279	CLINICAL MICROBIOLOGY III	2-3	BIOL 2XXX	BIOLOGY ELECTIVE	2-3	
MEC 131	MECHANICS I - STATICS FOR ENGINEERING TECHNOLOGY	3	BC 1XXX	BUILDING CONSTRUCTION ELECTIVE	3	
MEC 131 +132	MECHANICS I - STATICS FOR ENGINEERING TECHNOLOGY + MECHANICS II - STRENGTH OF MATERIALS FOR ENGINEERING TECHNOLOGY	3 + 2-3	BC 2214 + BC 1XXX	WHY BUILDINGS STAND UP + BUILDING CONSTRUCTION ELECTIVE	3 + 2-3	BOTH VCCS COURSES ARE REQUIRED TO RECEIVE CREDIT.
MEC 132	MECHANICS II - STRENGTH OF MATERIALS FOR ENGINEERING TECHNOLOGY	2-3	BC 1XXX	BUILDING CONSTRUCTION ELECTIVE	2-3	
MEN 100	INTRODUCTION TO MENTAL HEALTH	3	PSYC 1XXX	PSYCHOLOGY ELECTIVE	3	
MEN 101	MENTAL HEALTH SKILL TRAINING I	3	PSYC 1XXX	PSYCHOLOGY ELECTIVE	3	
MEN 102	MENTAL HEALTH SKILL TRAINING II	3	PSYC 1XXX	PSYCHOLOGY ELECTIVE	3	
MEN 110	INTRODUCTION TO ABNORMAL PSYCHOLOGY	3	PSYC 3014	ABNORMAL PSYCHOLOGY	3	
MEN 121	INTELLECTUAL DISABILITIES I	3	HD 1XXX	HUMAN DEVELOPMENT ELECTIVE	3	
MEN 122	INTELLECTUAL DISABILITIES II	3	HD 1XXX	HUMAN DEVELOPMENT ELECTIVE	3	
MEN 221	GROUP PROCESS I	3	PSYC 2XXX	PSYCHOLOGY ELECTIVE	3	
MEN 225	COUNSELING THERAPY	3	PSYC 2XXX	PSYCHOLOGY ELECTIVE	3	
MEN 295	TOPICS IN	1-5	VT XXXX	NO VIRGINIA TECH CREDIT	0	
MET	ALL MEDIA TECHNOLOGY COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
MIN	ALL MINING COURSES		VT XXXX	NO VIRGINIA TECH CREDIT	0	
MKT 100	PRINCIPLES OF MARKETING	3	MKTG 1XXX	MARKETING ELECTIVE	3	
MKT 110	PRINCIPLES OF SELLING	3	MKTG 1XXX	MARKETING ELECTIVE	3	
MKT 160	MARKETING FOR SMALL BUSINESS	3	MKTG 1XXX	MARKETING ELECTIVE	3	
MKT 200	CONSUMERS, MARKETING, AND SOCIETY	3	MKTG 2XXX	MARKETING ELECTIVE	3	
MKT 201	INTRODUCTION TO MARKETING	3	MKTG 2XXX	MARKETING ELECTIVE	3	
